review_text,review_posted_date,review_header,review_rating,review_author
"Previously it was a good phone for multipurpose use. But after new software update everything has become worse. Main issue- Battery Drain, full of bugs, many apps not working properly, Picture quality become dull, Performance become blunt.",24 Jul 2018,Its not worth the money after new System Update,2.0 ,Supriyo Nandi
"I loved this phone so much that I bought 3, one for me, one for my mom and another one for my aunt. The first two bought a month and two month back were made in China 😔 and the one bought yesterday was only made in India. So depressed and confused. Why the other two were made China 😢 Should I raise a complaint against Amazon or Lenovo ?",23 Apr 2018,Made in China and India,3.0 ,Anees Mon Alappuzha
My lenovo k8 note which I bought from amazon after 10 days got Sim slot jammed when I call customer care to return they are saying now it's 11th day and we cannot return as per policy and call lenovo directly..this is pathetic experience of Amazon. My experience is very bad out of this phone and amazon.,04 Feb 2018,Pathetic and bad experience of Lenovo k8 note and amazon,1.0 ,Chandan Kumar Singh
"Phone is Good. Processor is much better, Sound quality is good, Camera quality Good, But I m not received with Headset Earphone and Tempered Glass. If you buying this type coastly phone so you have deserve this acceserie ... Better is fastly drained if I m continue use Internet...",11 Feb 2018,Negative and positive point for future buyers,3.0 ,Anoop K Mourya
I use Lenovo k8 note from 1st September 2017.I satisfied with this product and recommend to my younger sister Naiyara to purchase it.Mohammad Minnatullah Advocate Patna High Court.,14 Sep 2017,I recommend to my sister.Naiyara,5.0 ,Mohammad Minnatullah
"I have brought this product in oct 2017 , but from six month i am facing the heat issue in charging and calling . From 2 month managing to work with this,but its become worst condition now. Phone is in warrently, anyway to exchange this product",24 May 2018,Heat issue in new phone,1.0 ,Nisha tiwari
"This the 4th mobile i bot with same specs from lenovo, thanx lenovo and amazon for this gr8 product",10 Mar 2019,excelent mobile,5.0 ,SATYA SAGAR GATTI
"Total worth it 👌 once u have updated it, it works even better, no issues at all, camera quality is really good, fingerprint reader is awesome, the double tap is always active, & last but most important the battery life is really good",10 Mar 2019,"Looking for a budget phone with all the qualities, this is the only option 👍👌",5.0 ,Ricky Gupta
Really satisfied with 3-4 days​ of use.. Battery life is good.. Stock Android is just flawless.. Simple n smooth Thanks Lenovo :),26 Sep 2017,Top product..,5.0 ,ammy
System UI not responding is a persisting problem from within a week of purchase. Also many a times touch doesn't works properly. Back transparent cover provided with the phone is not of good quality.,17 Jan 2018,Back transparent cover provided with the phone is not of good quality.,3.0 ,Kapil Agarwal
"The phone was working well for first one month,only camera was somewhat low quality.Later the phone stopped getting proprly charged. Charging now takes upto 7 hrs.battery dies fast. My cousin had same phone and same problem as well.",24 Nov 2017,Big battery and turbocharging issue,3.0 ,RAVI KUMAR
"I have been using this phone since 3 months. Its totally worth the price , Hard to find so many features in this price range. Although phone do get warm while turbo charging. Haven't found any lagging yet ! so far very happy with the phone , hope i will get Oreo update soon !",01 Dec 2017,so far very happy with the phone,4.0 ,Amazon Customer
Battery looks okay... processor is good.. front camera is nice... brought based on earlier reviews but it's better than reviews,28 Jan 2018,Acceptable,4.0 ,Lokeshwaran
Excellent mobile with multi features. Amazon's​ delivery is superb within 25 hrs I got it.camera is good . But poor low light performance.battery backup is good.Nice display.I drop it once but it doesn't even had a scratch.and so on......,06 Sep 2017,Excellent mobile with multi features,5.0 ,Amazon Customer
"in specs mentioned as Dual nano SIM with dual standby (4G+4G), but in actual it is 4G + 3G.... this is the way how mobile companies cheated with common peoples....",15 Dec 2018,(4G+4G),4.0 ,Amazon Customer
It's nice smartphone. Smart features and awesome to uses. The camera quality is nice. Mostly battery backup is fantastic. You must purchase from Amazon. Amazon give very cheap price.,13 Nov 2017,Amazon present awesome gadget,5.0 ,Manoj Mahariya
It's good product by Lenovo. Am using this phone just one week there is no problems. Camera is good. Sound quality is best with Dolby. Battery is good for normal use but in gaming is just avarege . In this price range is best 😀😂,16 Dec 2017,It's good product by Lenovo,5.0 ,Steve thomas
"Mobile Charger doesn't work.atleast one year doesn't completed.what should I do? Even Amazon doesn't have spares.like this turbo charger. I hope ,you share service support contact details in Chennai",13 Jun 2018,Mobile charger Not working suddenly,1.0 ,KingChera
"Last night ,my charger got busted out ,I visited the service center ,they told me my product is out of warranty ,they denied to change my charger ,I bought my phone before 4 months ,and it's still in warranty ,help me claim my warranty ,so I can be able to change my charger .",26 May 2018,No views till my problem prisists,1.0 ,Jainarayan sharma
Horrible product. 1st one had network reception problem. Replacement had the same along with additional speaker problem. Kudos to Amazon team for assisting in hassle free refund of sum paid.,18 Oct 2017,Horrible product. 1st one had network reception problem,1.0 ,Anindya C.
"After taking twice to the Lenovo center,the phone has now developed new issue,Turbo Charging has stopped.. I will never buy/recommend a Lenovo phone...4000mA battery takes almost 8-10 Hrs to charge..Can Amazon help me out.",06 Oct 2018,It is a terrible phone,1.0 ,Sandeep D.
"I have been using this mobile for last 15 days,most of the features are flawless but the only concern is that it gets heated up pretty fast even though I have updated to the latest software update,I hope they would rectify it soon",03 Oct 2017,Not great but ok,3.0 ,Tarun Kumar Ghosh
"One of the nice products from Lenovo again. Everything is good, the camera, the quality of photos, the smoothness would using the phone... Except that the battery drains or faster than expected for a phone with 4000MaH battery",10 Nov 2018,Nice product!!,4.0 ,Guru Prasad
"totally waste of money, because this phone not supporting full tower of 4G sim, if all other handset show all tower(5) then it show only 1 tower. I noticed this problem in many of lenovo phone so please don't buy lenovo phone.",13 Dec 2018,Mobile doesn't support 4 G network,1.0 ,Amazon Customer
Nice phone in this price... I have gone through certain reviews on amazon. Smooth operating and awesome to operate. If u r expecting quality of iphone in this price that will not happen. But by considering cost benefit ratio it's worth of its identical. Little issue of heating for continuous operation but u are not operating it as 24×7.,11 Oct 2017,I suggest to buy it,4.0 ,Sachin Jaybhaye
"While using charger and camara mobile is heating normally and while using camara battery is draining , I give onle 3 star for battery otherwise phone is owsome gaming is very good ,it can handle any game and graphics well as per value .",05 Sep 2017,"I give onle 3 star for battery otherwise phone is owsome gaming is very good, it can handle any game and graphics well ...",4.0 ,Prasad Thorat
Just one thing Do not focus on some of the bastards who comment false stuff about things over here. Just go for it. And one more thing it's antutu and geek bench scores are even more then that of oneplus 3. Don't believe it go check yourself.,26 Sep 2017,Just one thing Do not focus on some of the ...,5.0 ,Shivam Agnihotri
Overall it's a good product..Very handy.battery backup very good with turbocharger..camera average..nice fingerprint scanner..overall its a best device under 15k.,25 Aug 2017,Four Stars,4.0 ,arindam dutta
I am using last 15 days... But not good for mobile.. low memory space.... I am not using more apps but low space the memory... Internet on lightly hang the mobile..... So not good for memory space more app installed. And hang to on internet... How to problem solved...,08 Feb 2018,Not good product,2.0 ,Raju
Phone dead in just one and half year. I have used phone taking all the care. In such short time. My experience dont buy lenevo phones,27 Mar 2019,Don't buy,1.0 ,Rakesh pinjare
"Phone with best features in the budget. Felt comfortable while using the handset. Battery is good,no lag while using the mobile the only problem is rear camera, it takes to time focus on the objects with the rear camera. I hope Lenovo would resolve this issue with the upcoming updates . Apart from this every thing is great. Best to buy under 15K",30 Aug 2017,Phone with best features in the budget,4.0 ,Reddy Prasanna Kumar Kandukuri
Totally Smooth experience as far as user interface is concerned. Battery backup has surpassed my expectations. More worth than the money spent. Undoubtedly the current best smartphone in India in this price range,27 Nov 2017,Simply Mind Boggling!,5.0 ,Diptessh Jaiin
"Very bad camera Quality with this price range , front camera capturing only mirror image. Plz don't buy to see it's deca core processor and 4gb ram & 64 gb rom features if you want good photography mobile.",20 Oct 2017,Bad Camera,2.0 ,Rajesh Kumar Singh
No one should buy this phone...one of the most pathetic phone as it keeps getting hanged and heated up even in normal usage....,25 Mar 2019,Hanging phone,1.0 ,Sumit banthia
Awesome phone in this price range!! Just go for it. Great processor ideal for multitasking!!,26 Aug 2017,Five Stars,5.0 ,Simranjit Singh
Worst item i ever bought in my life... It has lots of problem one by one... Having problem with connection to laptop over wifi. Amazone gave me replacement. Same problem there in replacement too. It connects some time with its mood. Rrmaining time we hve to struggle. We cant say when it connects. God knows.,01 Nov 2017,Worst item i bought... Hotspot problem over laptop,1.0 ,Amar gandhecha
"Material quality it weighs more than Samsung Galaxy, picture quality is awesome and sound quality is average. It's not even 10 months of purchase the battery started drainin very fast as it give standby only for 6 hours.",16 Feb 2019,Average,3.0 ,jrksnow
The phone material quality is very poor third class quality of this phone picture quality and sound quality is good but it will work on material of phone . Very bad quality...,05 Dec 2018,Rubbish phone I have seen in Lenovo K8 note,1.0 ,Anilkumar
Good one....working properly....no lags....no heating issues....Jio SIM working properly....I love this product...good configuration....camera is also superb....,03 Jun 2018,Go for it,5.0 ,Amazon Customer
"I am a normal user . Its a good mobile. Battery comes for 2 days fully , its a quick charger. Image quality is good if picture taken out side.",01 Nov 2017,Good One,5.0 ,A.Chandra Prakash
Not Good. !!! Charger also gone within 2 months. Customer care service pathetic,15 Dec 2017,One Star,1.0 ,Amazon Customer
Did not even last for 1.5 years,31 Mar 2019,Lemovo Products are worst with updates and service,1.0 ,Amazon Customer
"This Phone has basic issues while calling also, and I've been to their service center in Marathalli, Bangalore, they talk good they try hard and max. they can do is just replace the software... nothing more. I'm fed up going to them again and again waiting for 2+ hours with same issue...",14 May 2018,Dont go for this phone... Its waste of money... Even-Phone-calls not properly-working...,1.0 ,Shailja
Very poor product...It's take 5 to 6 hours to charge..And discharge so fast..It's also hitting problem..one camera out of Dual frant camera also not working..It's looking like dummy camera Gorilla galss also so poor it's break easily,08 Oct 2017,So poor product i m totally disopinted by product,2.0 ,SUDHIR D.GAIDHANI
"For the price it matches the top brands. Very good battery life, pictures taken are stunning. OTA upgraded to Oreo, works flawless. Apps run smoothly. Would have given 5 star,the only issue is the double tap to open is little unresponsive.",03 May 2018,Very good battery life,4.0 ,Amazon Customer
"Nicely packed got early than actual delivery date. When I checked warranty in Lenovo support it says only 11 months. Battery not lasting for 16 hrs continues usage, very bad. Slightly heating.",27 Jan 2018,Not so good,2.0 ,Amazon Customer
First of all would like to say that Amazon gives amazing delivery service.. About the phone I would say its damn good masha allah... U can go for it. It really is a killer phone.. I am reviewing about this phone after the use of 6 months and is still my favourite.. there is no problem with it at all.,19 Feb 2018,The real KILLER- Lenovo K8 Note,5.0 ,Sadiya Muhammad Quamar Makrani
I received a k8 note with mic problem.There was some lagging effectwhile using depth enable mode .Display clarity was not up to the mark. Heating problem.. not worthable for 14k. Only I loved the stock Android UI.,07 Sep 2017,Not Bad,3.0 ,Amazon valuable Customer
Awesome....Nice phone from Lenovo...Much much better than redmi note 4. Nice performance. Thanks to Amazon team. One suggestion to Amazon team please make delivery fast as it took 7 days for delivery after placing the order. Thanks once again.,16 Sep 2017,Awesome phone with best performance.,5.0 ,Amazon Customer
"Battery is poor, lost within 12 hours. Doesn't support VoLTE. Heavy weight. Not happy with this product. Better go to any other in Samsung. Don't choose Lenovo, it hangs sometimes.",30 Sep 2017,Unhappy with this mobile,1.0 ,Kamalahasan
If you are thinking or considering this phone. I simply say BUY IT.! best for the prize. U hardly find and difference between this and moto g5splus. Yes very Minor issues. But literally you hardly notice them or use them. BUY IT TO Save money. Using this from three months. Im halpy with it.,11 Dec 2017,best for the prize,4.0 ,JATHIN
"Excellent phone good battery life,good camera and not much heating problem",24 Sep 2017,Five Stars,5.0 ,Aryan
"When i brought this phone within 2 days phone was totally hanged no button working , it was unable to restart and switch off.. According to my perspective this phone is worst.. Dolby atoms always stops automatocally, dual camera is of no use , very low volume for headphone, overall performance is not soo good..",22 Oct 2017,Worst Phone of my Life,2.0 ,Vijay shinde
It's one of the Best smartphone but due to Mediatek processor it gets over heated when in use for long or playing any high end games..... Like PUBG.....I wished Lenovo may have used a powerful Qualcomm​ Snapdragon processor......,15 Jun 2018,It's one of the Best smartphone of that price range.... Except....,4.0 ,Ratna C.
"Great phone, except for one irritant, processors heat up when playing high graphics oriented games like War Robots and lags to keep up....else, it's a workhorse with great battery",07 Sep 2017,"Great phone, only one irritant, processor heat up in high graphic load",4.0 ,Amazon Customer
"Good display. Good camera. Good sound quality. But despite 4000Mah battery, you get notification about battery draining apps and asking you to close them. Stock Android with slots for 2 SIMs plus SD card are plus points",25 Oct 2017,Value for money,4.0 ,Dilip Krishnan
"nice product in this price range, could have been slightly better. Camera is better than rest of the lenovo devices.",05 Oct 2017,nice product in this price range,3.0 ,Amit Satish Ghodke
"The phone arrived on the day mentioned by Amazon, very prompt delivery, thanks! Its an amazing phone, the screen and display is great, with a good processor and the battery lasts the whole day with heavy use. The 'music key' is also a great addition, very handy.",26 Dec 2017,Great phone in a great price,5.0 ,Aashna Aasif
"Bought this in Sep 2017. Performed well for some months, then it started acting weird. Proximity sensors don't seem to work sometimes. Contacts and Phone app get stuck a lot. Touch screen becomes unresponsive sometimes. Have to restart the phone many times in a day.",26 Mar 2018,Performance Deteriorates,3.0 ,JPaul
2 year not complete and my phon mother bord is short . 2 year not complete and a was dropped my phon in lenovo service centre.so I was losses my data and my phon. So don't by lenovo phons.,24 Jul 2019,My phon mother bord short in 1.5 year.,1.0 ,Chirag
"The Lenovo k8 note is indeed Good, fast in performance No lag during multi tasking Finger sensor is fast although the camera quality is not up-to the expectation Battery life is average. For gamers the battery drain fast and it gets heating issues",04 Aug 2018,"The Lenovo k8 note is indeed Good, fast in performance No lag during multi tasking ...",4.0 ,Ikato chophi
Material quality is not good. Picture quality is also not upto the mark. 4GB Processor is not acting like that. Mobile always hangs. 4000 MAH battery does not long for full day. Battery discharges in the evening.,08 Dec 2018,Worst product.,3.0 ,MD. Rizwan ullah Khan
I am reviewing after 2 years of purchase The phone is really worth it I have replaced broken screen four times because of my children but still the phone is working perfectly never ever hanging problem,05 Aug 2019,Superb mobile,5.0 ,Jagmeet Singh Anand
A good mobile at this price Battery Backup is good Phone also charges quickly Selfie Camera is good Rear Camera is average Portrait mode alone sucks I have experienced no lag so far Does not get much heated up either,02 Jul 2018,A Very Good Mobile At This PRICE,5.0 ,Ram A
very worst phone battery life is too poor. battery decrease while it is not in use,07 Oct 2017,very wrost phone,1.0 ,Suhas janbandhu
"The delivery was delayed unlike Flipkart for such a high value item and there was scratches in back cover but mobile is good ,excellent touch good battery life",25 Aug 2017,"... there was scratches in back cover but mobile is good, excellent touch good battery",4.0 ,Vikas T.
"Camera isn't that good,plus has lots of system issues,storage information in storage setting is always wrong No heating issues Sound is not good Out of 64 GB storage we have access to only 51 gb",22 Oct 2018,Buy after comparing it to other smartphones dont go for less price,3.0 ,Pratik j.
Depth mode is a crap... Takes almost 2 mins to boot up.. Speaker quality is poor than k5 note... Battery doesnt retain as 4000mah,24 Aug 2017,Poor camera quality..,3.0 ,ANIKET
"My opinion is don't buy this mobile... Mobile call recording this basic feature and others operating issues... And after system updates company completely failed to provide call recording function, and call recording application not working",03 Apr 2018,"Call recording option and application not supported, company not provide system updates for call recording option",1.0 ,Amazon Customer
"Only camera was better ....Very bad product . After few days charging was slow ,is tooks around 6 to 7 hours . And when calling someone it is over heat ....And also when playing any video screen was flashing.amazon was refunded my amount thanks for that.....",24 Oct 2017,Don't buy,1.0 ,mahesh karmakar
"Just after 2 weeks i got problem with phone. I have given in the service centre and more than 2 weeks phone is still in service centre. They changed mother board as well( service centre people claim so) feeling very bad about my decision on buying this item ,😢😢😢",08 Jun 2018,Phone has major issues.,1.0 ,veera
Very bad phone the user interface is so bad waht to tell and worst part amazon won't takenit back purchaseing a phone from amazon is a trap plz dnt,23 Sep 2017,Worst amazon worst lenovo,1.0 ,navin
Hi guys my 15 days experience with this phone.. every thing is good but heating is majar issue this device. When we browsing data..otherwise awesome device Pros: Performance.. Ram management Disply n sound Camera in day light Game is too good Cons.. Heating while browsing.. Camera in low light..,06 Nov 2017,Excellent but Heating issue,4.0 ,HARISH KUMAR E
"Excellent phone... No issue as of now.. Very fast phone.. Turbo charging, camera and all other functionalities working fine.",03 Sep 2017,Five Stars,5.0 ,Jyotishkar Dey
"its performance is very bad,battery took 4 to 5 hours time to full charge and discharge took same time.camera is ok but no special options available for editing like as sony. for this product cost is too high not reasonable (8k is suffiecient). no earphones packed hence my suggestion is dont purchase this phone.",28 Sep 2017,"its performance is very bad, battery took 4 to 5 hours time to ...",1.0 ,nagaraju s
"Dear Sir, what type product you are selling. First my charger has out of order under 6 month and now Lenovo K8 charging port has been out of order under year warranty. I totally disagree by Amazon, what type product you are selling.",09 Sep 2018,My Lenovo K8 charging port has out of order under warranty,1.0 ,NUSHOOR ALAM KHAN
Gaming ..10/9 Camera ..10/7 Display .And sound quality..10/9.5 Phone looks .10/5 Finger print 10/8 Battery..10/7. Average,23 Aug 2017,Four Stars,4.0 ,Divakar
Noise : extremely high Voice quality : poor Phone goes to silent mode . Internet gets disconnected if not used . This OS has less features . Like Picture editing .I can not use a pencil,13 Mar 2019,Voice quality is bad .phone and video call both . Camera :Good both front and back .,3.0 ,Amazon Customer
"Network receptors are very very weak. WiFi is ok. for calls there is limited or no network. if you are surfing on data, worst.",31 Dec 2018,Network receptors are very very weak.,1.0 ,Tanuja Mansingh
"Average camera, dolby not working properly, have heating issue even with low usage and during charging, good battery charging",02 Sep 2017,good battery,4.0 ,Saty.Rana
"Within 1 month of use, started hanging. One major draw back, It does not support miracast function. So you can not connect it to your smart TV. Surprisingly YouTube can be shared with TV. So they are forcing us to buy Chromecast.",06 Nov 2017,Dont buy. RedMi 4 Note is a better buy,1.0 ,Amazon Customer
"Good phone, with good battery backup and fast charging it charge from 0% to 100% in hour. No button light. Bit heavy. Camera is good but dual mode is not very helpful.",30 Aug 2017,"Good phone, with good battery backup and fast charging ...",4.0 ,Kashif Nisar
This is the worst product I have received from Lenovo. The phone keeps rebooting every second.Also the worst customer experience I have ever had from Amazon.The agents are all liers.I would never recamond Amazon to anyone.,17 Oct 2017,Worst product from Lenovo and Amazon,1.0 ,chirag uchil
"In promotion they said it has Gorilla glass,but today my mobile got big scrach on the screen just I kept in my pocket. This product does not have Gorilla glass",24 Aug 2017,Don't buy this product,2.0 ,Mastan Vali
"Killer than killer phone 1) battery backup is up to 7 hour full hard work ,but when no work bttery never drain any Percent 2) selfie camera is killer but only rear camera is bit average but good I believe Lenovo give good update next time 3) display and turbo charger are good 4) smooth performance of deca core",14 Oct 2017,but when no work bttery never drain any Percent 2) selfie camera is killer but only rear camera is bit average but good I believe Lenovo give good update next time 3) ...,5.0 ,arun kumar
What is not in k8 note:- 1) Gallery 2) Battery percentage 3) Dolby isn't up to the mark... ( As compare with Lenovo k4 note) 4) Crop age option 5) Can't set ringtone as u want... 6) Took 8 hours to full charge.... Except that it is best mobile of lenovo,25 Feb 2018,What is not in Lenovo k8 note,4.0 ,Amazon Customer
"The smartphone heats up a lot even if very less regular use. Battery is very poor, could not provide better performanc. Battery lasting only for half day. By instilling some software like gomora and AZ screen recorder , screen goes blank",26 Sep 2017,First ever worst phone from lenovo,2.0 ,Durgesh S.
best smartphone ever ... one can get in this price.. best one is separate memory chip tray... pure 7.1.1 android ... no frill... super speed...,29 Sep 2017,best smartphone ever,5.0 ,ANJAN BANERJEE
Best mobile for gaming and work. Camera is good but the depth mode is not so good. Overall the best mobile at this price range.,07 Nov 2017,Alarm is not working when mobile power off,5.0 ,sunit sahoo
"It's heat up when you charge the phone or watching movies, battery drain fast. It's support quick charge but if you use Wi-Fi then definitely two or more times must be require to charge the phone.",04 May 2018,It's heat up when you charge the phone or watching ...,2.0 ,praveen
"Terrible battery life, gets very hot. The charge doesn't hold even for 10 hours, without any usage. Gets incredibly hot during simple phone call. Service centre guys simply did factory reset and returned it. So very disappointing and infuriating.. please do something.",22 May 2018,"Terrible battery life, gets very hot.",1.0 ,Priyanka
"Hi. I brought this phone ""lenovo k8 Note"" last week ,it's a No one waste/ dabba phone don't buy it. There is no speed , it's always hang, no more options , camera not good , I done the wrong selectiom. Because I have Redmi note 3 is a very good friendly phone. Instead by Redmi note 3/ 4. Ashok",22 Oct 2017,Kenobi k9 Note Wast Phone,1.0 ,Ashok
Good phone but updates from lenovo is full of bugs battery issue is frustrating no support from lenovo every update fix something and introduce some new bugs camera is not that good..,19 Aug 2018,Updates from lenovo making this good phone worthless,2.0 ,ajit
"The worst experience to purchase this, I am facing on first day with the problems that in incoming calls my voice is not going to the caller, o met to the in charge of service center of Bareilly region, they tried so many times but fail to repair this. I'm still waiting to sort out the problems.",18 Nov 2017,The worst experience to purchase this,1.0 ,Amazon Customer
I got this phone at diwali sale price @10800.All features are good.Phone is responding too fast. %Camera is ok not very impressive. %Only one major problem is heating while charging. %You cannot handle the phone while charging. %Battery backup is also very good.,16 Oct 2017,All features are good. Phone is responding too fast,3.0 ,sumit arora
"Worst fone I ever bought ,it has some technical issues..It gets switched off every now and then and has some battery issues.I wont recommend anyone to buy it .Its really worst cell phone",13 Aug 2018,It gets switched off time to time.,1.0 ,Aniket Pathak
"I was expecting more than k4note. But many features are missing like voice recording, screen shot, screen off when phone face down, contracts in phone memory, Alphabet at side of contact list, disappointed with my purchase.",24 Jun 2018,"Is there screenshot, voice recording, etc",2.0 ,Amazon Customer
"Mobile is ok, but for good quality of camera you have to use both the rear cameras, and if u use both of them no flash option, and there are some heat problem when u use ur mobile for 1hr continuously...",08 Nov 2017,Poor camera,2.0 ,Venu
The device is creating hot spot problem we are unable to share hotspot..some how if the device get connected through hotspot then it will leave the connection between without any reason,29 Jan 2019,Hot spot problem,3.0 ,SAHIL
"I have a complain about this product. It's not charging the way it used to before, the charger given was turbo charger but it's charging like a normal phone, it's taking more than 2 hours to charge properly, and the battery gets drain too fast... PLEASE PLEASE PLEASE Help me with this issue...",16 Dec 2017,I want Lenovo k8 note charger.,1.0 ,Rajdip
"This is awesome phone than a Rs 17000 Samsung phone, Rs 20000 Sony phone, because of it's features, but there is some network problems, sometimes I'm getting WiFi problems in this phone but not in other devices, Thanks",16 Sep 2018,Awesome phone but some network problems,4.0 ,Amazon Customer
Have been using this mobile for 6 months now. Great mobile. Wish it was a little lighter. Love the stock Android experience. Good battery life and turbocharging.,02 Nov 2017,Great mobile. Wish it was a little lighter,4.0 ,Manoj Kumar M
"Amazing Product from Lenovo, I was really impressed for the Price Tag they have offered. NO complaints about this",17 Oct 2017,Just Go for it don't even think second time.,5.0 ,MANJUNATH KS
I don't like this at all. It worked well for a year and now camera is not focusing. It heats up very easily although storage is only at 40%. Its an okay phone but I'd have preferred to buy a better one at this price.,05 Jan 2019,Meh,3.0 ,Gayathri
This product is waste of money. Battery backup is very poor and becoming hanging.while receive and dialing a call not perform quickly. This is my experience after 15 days of purchase this product.,25 Feb 2019,Not good poor performance,2.0 ,Amazon Customer
"I can't give a single star to this phone because this is the most worst mobile there is no picture quality, no battery backup, Bluetooth problem,heating problem",06 Sep 2017,Third class mobile,1.0 ,Kadam
I am facing problem when incoming calls no numbers and no name show on off screen only ring come. I cant takcall without open fone and screen slide lower side than I can talk,28 Jan 2018,I am facing problem when incoming calls no numbers and ...,1.0 ,kishan chandra sukhwal
"Awesome mobile at this price, good battery backup, super camera clarity & flash on both front & back, huge memory (64GB inbuilt & 4GB ram) & also dedicated memory card slot, dual SIM, every thing is good. But tempered glass is not fit for the curved finish display, so can be rated 4.",09 Feb 2018,Super Mobile,4.0 ,Ganesh Jadhav
"Awesome Phone, working very smoothly, go for the venom black color as it looks more stylish than the gold one. The battery back up of the phone is great. Camera is far too awesome. The screen itself is a masterpiece very sleek. No heating problem so far. Best phone in the range. You won't regret buying it. 😊",26 Oct 2017,Awesome Phone,5.0 ,Vikram
"Phone doesn't come with new system updates as claimed in the description. I had to download and install 4 system updates. Even though it was not much of a trouble, still that's cheating the customer with wrong claims and is not acceptable. Review of the product will be put up soon.",19 Apr 2018,No new system updates,3.0 ,RAHUL
I m reviewing on this after one week of use . plz don't listen to other comments . its got the awesome camera in this class even better than moto g5s plus and redmi note 4 . Decacore processer is also best in its class . battery is decent . buy this without any second thought . it will pay u all the money u spend,21 Oct 2017,Don't think just buy it . Best in class,5.0 ,satya
I thought stock Android is not going to be good but It is rocking! We are getting a very good phone for such a low price!,11 Apr 2018,I thought stock Android is not going to be good but It is rocking,5.0 ,Mohammed Eliyas
If you are looking for simple and sweet phone then go with this handset.. If you are a basic user like using normal whatsapp instagram nad few other apps in daily usage then it is good.... Battery life is average. Camera is also average..... You can say it is giving the performance for the price which you are paying.,23 Oct 2017,GOOD phone,4.0 ,NIHAL SHARMA
Phone quality seems good till now. Many people don't know so wanted to tell here that turbo charger charges your phone from 0-50% in 30 mins and than rest of the charging is normal. The delivery was done 2 days late by Amazon which spoiled all my plans. Rest all seems good with phone at this price tag.,07 Sep 2017,Good phone at acceptable price,4.0 ,Parth C
Hi frnds yesterday only I got my phone and this is to inform that it's voice and photo quality is not good so I suggest don't buy it.,25 Jan 2018,... inform that it's voice and photo quality is not good so I suggest don't buy it,2.0 ,sandeep karpe
"Too bad quality, network issue.......... i visited their service center in Alpha market.... persons are very rude and non- professional.......I will never buy any product of Lenovo again.",15 Nov 2017,"Too bad quality, network issue",1.0 ,Deepak M.
Today i receaved this device.looking good device.but i bit disappointed when not receaved earphone with it.,28 Sep 2017,Good device.,5.0 ,manpreeet
Worst camera . done repair two times for camera in authorized service center . quality of service at service center is very poor. Never purchase any lenovo product.,23 Jul 2018,Worst camera. done repair two times for camera in ...,1.0 ,suhas A
This handset is good and worth for money given but i dont see any functionality of dual camera. It works like normal single camera. They say 13 mgp but not much surprise. Ok to buy this model for <10k pricing. compare to other brands.,15 Nov 2018,Lenovo k8 Note but Not least,4.0 ,Vishwanath.S.A
"Recieved the handset, found the audio jack not working properly. Got it replaced, same problem was there. finally returned it and going to buy some moto product. Hate it!!! product does not stand upto its expectations at all. what good are amazing specifications when the product hardware has such major faults.",25 Oct 2017,"audio jack not working properly, hate it!!!!",1.0 ,sadashiv gupta
Excellent,20 Mar 2019,Nice product,5.0 ,Amazon Customer
The phone hangs and restarts...apparently it is something to do with the software update... Quite ridiculous because one would expect the phone to perform better with an update when the memory is half unused and that there are not many applications,20 May 2018,Phone hangs and restarts,1.0 ,rahulrao
this was a goood mobile and cam clarity was awsome ........ but the only problem heat.....which is more only while charging other than this its spr,03 Sep 2017,this was a goood mobile and cam clarity was awsome ...,3.0 ,Amazon Customer
It's was great your product but now I'm to able to contact with u for my Complian GST detail update on my invoice copy I had two times contact coustermer care no one person can give positive feedback about.,20 Oct 2017,Very bad after Complian,1.0 ,NITIN MIYANI
"One good product. Not to regret on investing. I hope, it will last at least five years without update. Thanks.",05 Mar 2018,Happy on product.,5.0 ,Krish Azn Custom
Ram management and the processing speed is amazing ...at the beginning there was a lil difficulty in camera but it has been rectified in further updates ...finger print sensor works great....sound quality is pretty amazing not surprised since it is Dolby,12 Jun 2018,Never burries ur expectations,5.0 ,Krishnakumar30
Bad Battery Backup...Can't exchange phone now...after using for some days I conclude this phone has a bad battery backup + average performance... 4000mah battery lasts for 5 or 5hrs 30mins screen time at max.. While using it on less than 25% brightness ...,10 Oct 2017,Hate it!,2.0 ,Raghav
There's no cast option in the phone. Which has to be present . Something seems wrong with the camera The video doesn't have many options.,25 Jan 2018,There's no cast option in the phone. Which has ...,3.0 ,Amazon Customer
Battery is draining very fast... mobile is not running more than 8-10 hours. And charging time with turbo charger is more than 2 hours for full charging which is not comply it's specifications.,26 May 2018,Battery performance is not good.,2.0 ,Nikhil Jain
"Lenovo is manufacturing good quality products. But need to develop in camera section, Need to add Motion Gestures - for switching of flashlight, Opening of camera,....... ) where Moto G5 plus is having this features.",21 Oct 2017,Good deal,4.0 ,Yesh
"This phone is very good compared to Xiaomi phones. Initially when I purchased it took 10 hours to full charge. But after update , charges full 100% in below 2 hours. Works fine for the last 2 weeks. Satisfied with the performance.",16 Jun 2018,Good one,4.0 ,rajendrarjy
"I bought k8 note 4GB with new system update last week, but the phone is still in old android version 7.1.1. When I will get Oreo update. It's too frustrating..",15 Jun 2018,NOT GETTING OREO UPDATE,3.0 ,twinnith
